GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
452935430,20150728111500,20150728123000,1,thestar.com.my,http://www.thestar.com.my/News/Regional/2015/07/28/Singapore-Indonesia-step-up-cooperation-against-IS/,1,0,12,30,1,50,2000,-5.48780487804878,,
453119498,20150729001500,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,88,238,252,1,80,1337,2.66666666666667,,
453188299,20150729051500,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,70,208,155,1,100,1337,2.66666666666667,,
453211348,20150729070000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,88,70,116,1,80,1337,2.66666666666667,,
453211346,20150729070000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,88,70,116,0,20,1337,2.66666666666667,,
453222914,20150729074500,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,88,208,155,1,80,1337,2.66666666666667,,
453243330,20150729091500,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,238,88,252,1,80,1337,2.66666666666667,,
453320045,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,3,515,497,449,1,100,1337,2.66666666666667,,
453320832,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,3,497,515,449,1,100,1337,2.66666666666667,,
453319890,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,88,238,252,0,20,1337,2.66666666666667,,
453320829,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,70,238,252,1,100,1337,2.66666666666667,,
453319922,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,238,70,252,1,100,1337,2.66666666666667,,
453319919,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,238,88,252,0,20,1337,2.66666666666667,,
453319889,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,88,208,155,0,20,1337,2.66666666666667,,
453320828,20150729143000,20150729143000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/Singapore-UK-enhance-cyber-space-security-cooperation/20157/69139.vnplus,1,70,88,116,1,100,1337,2.66666666666667,,
454911885,20150804100000,20150804100000,1,en.vietnamplus.vn,http://en.vietnamplus.vn/Home/China-Singapore-to-promote-bilateral-cooperation/20158/69388.vnplus,4,630,815,867,1,100,1565,4.95867768595041,,
456315115,20150809091500,20150809091500,1,indiatimes.com,http://timesofindia.indiatimes.com/business/india-business/RedBus-launches-operations-in-Singapore-Malaysia/articleshow/48411629.cms,4,932,-1,1100,1,50,4291,-2.39520958083832,,
460682276,20150825051500,20150825051500,1,campaignasia.com,"http://www.campaignasia.com/Article/401185,Interbrand+eyes+further+growth+in+ASEAN+with+expanded+service+offerings+promotes+Jonathan+Bernstein+to+lead+Singapore+operations.aspx",4,1500,-1,1477,1,30,2006,4.34782608695652,,
460682282,20150825051500,20150825051500,1,campaignasia.com,"http://www.campaignasia.com/Article/401185,Interbrand+eyes+further+growth+in+ASEAN+with+expanded+service+offerings+promotes+Jonathan+Bernstein+to+lead+Singapore+operations.aspx",4,1500,1531,1477,0,40,2006,4.34782608695652,,
460682281,20150825051500,20150825051500,1,campaignasia.com,"http://www.campaignasia.com/Article/401185,Interbrand+eyes+further+growth+in+ASEAN+with+expanded+service+offerings+promotes+Jonathan+Bernstein+to+lead+Singapore+operations.aspx",4,1500,1509,1477,1,30,2006,4.34782608695652,,
465067171,20150909030000,20150909161500,1,4-traders.com,http://www.4-traders.com/STANDARD-CHARTERED-PLC-4003394/news/Standard-Chartered--Weve-appointed-Judy-Hsu-as-CEO-of-our-Singapore-operations-21014159/,2,1122,-1,1174,1,100,4822,3.65358592692828,,
465095013,20150909053000,20150909161500,1,4-traders.com,http://www.4-traders.com/STANDARD-CHARTERED-PLC-4003394/news/Standard-Chartered--Weve-appointed-Judy-Hsu-as-CEO-of-our-Singapore-operations-21014159/,2,1122,-1,1141,1,100,4822,3.65358592692828,,
465266891,20150909161500,20150909161500,1,4-traders.com,http://www.4-traders.com/STANDARD-CHARTERED-PLC-4003394/news/Standard-Chartered--Weve-appointed-Judy-Hsu-as-CEO-of-our-Singapore-operations-21014159/,4,1826,1910,1883,1,30,4822,3.65358592692828,,
465267634,20150909161500,20150909161500,1,4-traders.com,http://www.4-traders.com/STANDARD-CHARTERED-PLC-4003394/news/Standard-Chartered--Weve-appointed-Judy-Hsu-as-CEO-of-our-Singapore-operations-21014159/,4,1797,1834,1881,0,20,4822,3.65358592692828,,
465267580,20150909161500,20150909161500,1,4-traders.com,http://www.4-traders.com/STANDARD-CHARTERED-PLC-4003394/news/Standard-Chartered--Weve-appointed-Judy-Hsu-as-CEO-of-our-Singapore-operations-21014159/,4,1836,1910,1883,1,30,4822,3.65358592692828,,
465795338,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,97,267,180,0,10,10317,0.28312570781427,,
465795325,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,97,-1,167,1,60,10317,0.28312570781427,,
465796347,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,153,97,140,1,60,10317,0.28312570781427,,
465795283,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,7,819,-1,825,0,10,10317,0.28312570781427,,
465795324,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,97,-1,180,0,10,10317,0.28312570781427,,
465796348,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,132,113,123,0,20,10317,0.28312570781427,,
465794677,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,7,-1,819,825,0,10,10317,0.28312570781427,,
465796344,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,4,349,554,392,1,40,10317,0.28312570781427,,
465795326,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,97,-1,146,0,10,10317,0.28312570781427,,
465795315,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,4,554,349,392,1,40,10317,0.28312570781427,,
465795570,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,9,1559,1603,1612,0,10,10317,0.28312570781427,,
465796350,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,9,1569,-1,1579,0,10,10317,0.28312570781427,,
465796343,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,3,286,-1,280,1,100,10317,0.28312570781427,,
465796349,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,113,132,123,0,20,10317,0.28312570781427,,
465795316,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,4,554,349,340,1,40,10317,0.28312570781427,,
465796346,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,4,349,554,340,1,40,10317,0.28312570781427,,
465795317,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,4,567,395,340,0,10,10317,0.28312570781427,,
465795339,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,97,237,146,0,10,10317,0.28312570781427,,
465796345,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,4,395,567,340,0,10,10317,0.28312570781427,,
465795340,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,2,97,153,140,1,60,10317,0.28312570781427,,
465795468,20150911040000,20150911040000,1,menafn.com,http://www.menafn.com/1094336010/AlSisis-Singapore-visit-is-start-of-more-cooperation-Premjith,9,1559,-1,1599,1,30,10317,0.28312570781427,,
466808164,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,3,821,771,758,1,30,1072,2.80898876404494,,
466808308,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,1,138,382,323,1,50,1072,2.80898876404494,,
466807626,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,3,771,821,758,1,30,1072,2.80898876404494,,
466808304,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,3,746,769,756,0,40,1072,2.80898876404494,,
466807537,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,3,771,-1,758,1,30,1072,2.80898876404494,,
466806855,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,3,-1,771,758,1,30,1072,2.80898876404494,,
466808355,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,1,262,382,323,1,50,1072,2.80898876404494,,
466807639,20150914224500,20150914224500,1,icao.int,http://www.icao.int/Newsroom/Pages/Training-Cooperation-Tops-Agenda-During-ICAO-Council-President-Missions-To-Singapore-And-Malaysia.aspx,3,769,746,756,0,40,1072,2.80898876404494,,
469395850,20150923013000,20150923050000,1,4-traders.com,http://www.4-traders.com/BHP-BILLITON-LIMITED-6492795/news/BHP-defends-paying-no-tax-on-Singapore-marketing-operations-21081349/,2,691,-1,744,1,70,2489,-0.485436893203881,,
469440598,20150923050000,20150923050000,1,4-traders.com,http://www.4-traders.com/BHP-BILLITON-LIMITED-6492795/news/BHP-defends-paying-no-tax-on-Singapore-marketing-operations-21081349/,1,29,-1,4,1,100,2489,-0.485436893203881,,
482466348,20151106123000,20151106123000,1,sharenet.co.za,http://www.sharenet.co.za/news/Bank_of_China_Singapore_boost_commodity_financing_cooperation/07ce06ce93769c6d34eeaaefdd2e35e7,6,1862,1882,1872,0,10,2980,1.50862068965517,,
482466347,20151106123000,20151106123000,1,sharenet.co.za,http://www.sharenet.co.za/news/Bank_of_China_Singapore_boost_commodity_financing_cooperation/07ce06ce93769c6d34eeaaefdd2e35e7,6,1849,1869,1859,1,40,2980,1.50862068965517,,
483476336,20151110081500,20151110081500,1,managingip.com,http://www.managingip.com/Article/3501770/Managing-IP/Singapore-IPOS-enhances-international-cooperation.html,4,1104,1171,1125,1,100,3077,2.67489711934157,,
483892936,20151111130000,20151111130000,1,tio.ch,http://tio.ch/News/Affari/Consumi-e-risparmi/1057043/Swiss-Lufthansa-e-Singapore-Airlines-firmano-un-accordo-di-cooperazione,1,0,75,9,1,100,681,2.9126213592233,srclc:ita;eng:GT-ITA 1.0,
483893922,20151111130000,20151111130000,1,tio.ch,http://tio.ch/News/Affari/Consumi-e-risparmi/1057043/Swiss-Lufthansa-e-Singapore-Airlines-firmano-un-accordo-di-cooperazione,1,75,0,9,1,100,681,2.9126213592233,srclc:ita;eng:GT-ITA 1.0,
485313590,20151116100000,20151116124500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-EXCHANGE-LIMITE-6491511/news/Singapore-Exchange--Sunseap-Group-to-provide-Clean-Energy-to-power-100-of-Apples-operations-in-Si-21415462/,8,4107,-1,4147,0,20,4585,4.71428571428571,,
485355509,20151116124500,20151116124500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-EXCHANGE-LIMITE-6491511/news/Singapore-Exchange--Sunseap-Group-to-provide-Clean-Energy-to-power-100-of-Apples-operations-in-Si-21415462/,8,4107,-1,4149,1,80,4585,4.71428571428571,,
485355634,20151116124500,20151116124500,1,4-traders.com,http://www.4-traders.com/SINGAPORE-EXCHANGE-LIMITE-6491511/news/Singapore-Exchange--Sunseap-Group-to-provide-Clean-Energy-to-power-100-of-Apples-operations-in-Si-21415462/,8,4107,4122,4162,0,20,4585,4.71428571428571,,
485596593,20151117030000,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,7,2527,-1,2543,1,80,2765,0.0,,
485621985,20151117054500,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,6,2291,2199,2269,1,100,2765,0.0,,
485622340,20151117054500,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,4,1503,-1,1451,1,100,2765,0.0,,
485621688,20151117054500,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,4,-1,1503,1451,1,80,2765,0.0,,
485623248,20151117054500,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,6,2199,2291,2269,1,100,2765,0.0,,
485623858,20151117060000,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,4,-1,1503,1451,0,20,2765,0.0,,
485625469,20151117060000,20151117060000,1,zawya.com,http://projects.zawya.com/Aramco_Trading_Co_expands_operations_into_Singapore/story/TR20151117nL3N13B3CXX2/,7,2527,-1,2543,0,20,2765,0.0,,
485667606,20151117104500,20151117104500,1,wn.com,http://article.wn.com/view/2015/11/17/Apple_to_power_Singapore_operations_with_renewable_energy/,13,-1,6177,6208,1,100,11969,1.69902912621359,,
485667902,20151117104500,20151117104500,1,wn.com,http://article.wn.com/view/2015/11/17/Apple_to_power_Singapore_operations_with_renewable_energy/,7,2902,3031,2916,1,100,11969,1.69902912621359,,
485667901,20151117104500,20151117104500,1,wn.com,http://article.wn.com/view/2015/11/17/Apple_to_power_Singapore_operations_with_renewable_energy/,9,3683,3812,3697,1,100,11969,1.69902912621359,,
485667966,20151117104500,20151117104500,1,wn.com,http://article.wn.com/view/2015/11/17/Apple_to_power_Singapore_operations_with_renewable_energy/,13,6177,-1,6208,1,100,11969,1.69902912621359,,
485886679,20151118010000,20151118080000,1,seatrade-maritime.com,http://www.seatrade-maritime.com/news/asia/Singapore-hosts-landmark-cooperation-meeting.html,1,0,-1,10,1,100,1935,4.08163265306122,,
485895152,20151118013000,20151118080000,1,seatrade-maritime.com,http://www.seatrade-maritime.com/news/asia/Singapore-hosts-landmark-cooperation-meeting.html,1,-1,0,10,1,100,1935,4.08163265306122,,
485979431,20151118080000,20151118080000,1,seatrade-maritime.com,http://www.seatrade-maritime.com/news/asia/Singapore-hosts-landmark-cooperation-meeting.html,6,1147,-1,1220,0,20,1935,4.08163265306122,,
501304709,20160111214500,20160111223000,1,stuff.co.nz,http://www.stuff.co.nz/travel/news/75806412/Singapore-Airlines-to-operate-flights-international-flights-from-Canberra,1,176,297,242,1,60,952,0.62893081761006,,
501304708,20160111214500,20160111223000,1,stuff.co.nz,http://www.stuff.co.nz/travel/news/75806412/Singapore-Airlines-to-operate-flights-international-flights-from-Canberra,1,176,297,242,0,20,952,0.62893081761006,,
501306279,20160111214500,20160111223000,1,stuff.co.nz,http://www.stuff.co.nz/travel/news/75806412/Singapore-Airlines-to-operate-flights-international-flights-from-Canberra,1,176,291,236,0,20,952,0.62893081761006,,
501340854,20160112003000,20160119034500,1,magz.tempo.co,https://magz.tempo.co/konten/2016/01/19/DIP/31196/Singapore-and-Indonesia-to-Enhance-Manpower-Cooperation/22/16,2,-1,365,356,1,100,636,1.98019801980198,,
501339836,20160112003000,20160119034500,1,magz.tempo.co,https://magz.tempo.co/konten/2016/01/19/DIP/31196/Singapore-and-Indonesia-to-Enhance-Manpower-Cooperation/22/16,2,365,-1,356,1,100,636,1.98019801980198,,
501509920,20160112133000,20160112133000,1,menafn.com,http://www.menafn.com/1094532820/Qatar-Singapore-Review-Security-Cooperation-Ties,1,138,200,180,1,60,692,0.0,,
507506762,20160201131500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,7,1367,1414,1393,0,20,2294,-3.47826086956522,,
507506763,20160201131500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,7,1367,1414,1393,1,80,2294,-3.47826086956522,,
507523582,20160201141500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,9,2092,2245,2232,1,80,2294,-3.47826086956522,,
507523583,20160201141500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,9,2092,2268,2182,0,20,2294,-3.47826086956522,,
507523581,20160201141500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,9,2092,2268,2253,0,20,2294,-3.47826086956522,,
507523584,20160201141500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,9,2092,2245,2164,1,80,2294,-3.47826086956522,,
507525211,20160201141500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,1,16,226,214,0,10,2294,-3.47826086956522,,
507533697,20160201144500,20160201144500,1,timesofoman.com,http://timesofoman.com/article/76626/World/Asia/Singapore-seizes-bank-accounts-as-part-of-1MDB-investigation-and-as-cooperation-with-authorities-in-,1,16,218,209,0,10,2294,-3.47826086956522,,
516767891,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,4,618,609,632,0,20,655,2.9126212596893311,,
516767213,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,1,221,112,139,1,60,655,2.9126212596893311,,
516767892,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,4,618,609,632,1,60,655,2.9126212596893311,,
516767891,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",4,723,714,737,0,20,796,3.3333332538604736,,
516767198,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,4,609,618,632,0,20,655,2.9126212596893311,,
516767199,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",4,714,723,737,0,20,796,3.3333332538604736,,
516767198,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",4,714,723,737,0,20,796,3.3333332538604736,,
516767200,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,4,609,618,632,1,60,655,2.9126212596893311,,
516767893,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,1,112,221,139,1,60,655,2.9126212596893311,,
516767199,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,4,609,618,632,0,20,655,2.9126212596893311,,
516767200,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",4,714,723,737,1,60,796,3.3333332538604736,,
516767890,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",4,723,714,737,0,20,796,3.3333332538604736,,
516767892,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",4,723,714,737,1,60,796,3.3333332538604736,,
516767213,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",1,300,191,218,1,30,796,3.3333332538604736,,
516767890,20160301081500,20160301081500,1,zawya.com,http://www.zawya.com/story/Iran_Singapore_to_boost_shipping_cooperation-ZAWYA20160301060245/,4,618,609,632,0,20,655,2.9126212596893311,,
516767893,20160301081500,20160301134500,1,ettelaat.com,"http://www.ettelaat.com/index2.asp?code=endisplay&fname=/ettelaat/etbupload/data/2016/03/03-01/5.htm&title=Iran,%20Singapore%20to%20boost%20shipping%20cooperation",1,191,300,218,1,30,796,3.3333332538604736,,
528239333,20160407090000,20160407180000,1,nikkei.com,http://asia.nikkei.com/Business/AC/Bank-Mandiri-upbeat-on-Singapore-China-operations,4,-1,1190,1202,1,100,2793,0.917431192660552,,
528393153,20160407180000,20160407180000,1,nikkei.com,http://asia.nikkei.com/Business/AC/Bank-Mandiri-upbeat-on-Singapore-China-operations,9,2404,2478,2451,0,20,2793,0.917431192660552,,
528393154,20160407180000,20160407180000,1,nikkei.com,http://asia.nikkei.com/Business/AC/Bank-Mandiri-upbeat-on-Singapore-China-operations,9,2404,2478,2451,1,80,2793,0.917431192660552,,
528391917,20160407180000,20160407180000,1,nikkei.com,http://asia.nikkei.com/Business/AC/Bank-Mandiri-upbeat-on-Singapore-China-operations,4,-1,1190,1166,1,100,2793,0.917431192660552,,
528392299,20160407180000,20160407180000,1,nikkei.com,http://asia.nikkei.com/Business/AC/Bank-Mandiri-upbeat-on-Singapore-China-operations,2,230,-1,213,1,100,2793,0.917431192660552,,
528393952,20160407180000,20160407180000,1,nikkei.com,http://asia.nikkei.com/Business/AC/Bank-Mandiri-upbeat-on-Singapore-China-operations,6,1660,-1,1630,1,50,2793,0.917431192660552,,
530283028,20160413200000,20160413200000,1,blueskyexecutiveaviation.co.uk,http://www.blueskyexecutiveaviation.co.uk/issue_363/Flying_Colours_Corp_celebrates_first_anniversary_of_Singapore_operations.htm,6,1822,-1,1903,0,30,2876,2.70880361173815,,
532176431,20160420000000,20160420011500,1,thisismoney.co.uk,http://www.thisismoney.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,9,-1,3014,2997,1,80,3037,-0.94876660341556,,
532174647,20160420000000,20160420011500,1,thisismoney.co.uk,http://www.thisismoney.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,9,3014,-1,2997,1,80,3037,-0.94876660341556,,
532174647,20160420000000,20160420014500,1,dailymail.co.uk,http://www.dailymail.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,9,3014,-1,2997,1,80,3037,-0.94876660341556,,
532176431,20160420000000,20160420014500,1,dailymail.co.uk,http://www.dailymail.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,9,-1,3014,2997,1,80,3037,-0.94876660341556,,
532205166,20160420011500,20160420014500,1,dailymail.co.uk,http://www.dailymail.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,8,2835,2928,2881,0,20,3037,-0.94876660341556,,
532205167,20160420011500,20160420014500,1,dailymail.co.uk,http://www.dailymail.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,8,2835,2928,2919,0,20,3037,-0.94876660341556,,
532205168,20160420011500,20160420014500,1,dailymail.co.uk,http://www.dailymail.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,8,2835,2928,2919,0,20,3037,-0.94876660341556,,
532205173,20160420011500,20160420011500,1,thisismoney.co.uk,http://www.thisismoney.co.uk/money/article-3548780/CITY-DIARY-ex-SAS-MI6-operative-wining-dining-bankers-Singapore.html,8,2835,2906,2893,1,60,3037,-0.94876660341556,,
