GLOBALEVENTID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
727825367,20180203080000,20180203080000,1,prothomalo.com,http://en.prothomalo.com/lifestyle/news/170509/Singapore-loses-glory-as-a-tourism-spot,1,52,132,110,1,50,2052,0.61728395061729,,
745757953,20180409033000,20180409083000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-A-guide-to-shop-when-in-Singapore-12817135.php,1,304,-1,294,1,100,3058,1.68855534709193,,
745757368,20180409033000,20180409083000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-A-guide-to-shop-when-in-Singapore-12817135.php,1,-1,304,294,1,100,3058,1.68855534709193,,
746780363,20180412051500,20180412051500,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Jurong-bird-Park-to-River-Safari-Singapore-by-Bus-12827374.php,1,159,-1,139,1,100,2920,3.04182509505704,,
746779234,20180412051500,20180412051500,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Jurong-bird-Park-to-River-Safari-Singapore-by-Bus-12827374.php,1,-1,159,139,1,100,2920,3.04182509505704,,
756049781,20180515103000,20180515103000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-What-makes-Singapore-the-best-12914965.php,2,1690,1749,1740,0,40,3029,4.75285171102661,,
756049238,20180515103000,20180515103000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-What-makes-Singapore-the-best-12914965.php,5,-1,2779,2843,0,40,3029,4.75285171102661,,
756051042,20180515103000,20180515103000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-What-makes-Singapore-the-best-12914965.php,5,2779,-1,2843,0,40,3029,4.75285171102661,,
756049782,20180515103000,20180515103000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-What-makes-Singapore-the-best-12914965.php,2,1690,1749,1740,1,60,3029,4.75285171102661,,
756051420,20180515103000,20180515103000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-What-makes-Singapore-the-best-12914965.php,2,1749,1690,1740,1,100,3029,4.75285171102661,,
763883480,20180613070000,20180613070000,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-Sphere-Exhibits-expands-Beerfest-Asia-to-China-with-Beerfest-Shandong-26759356/,4,606,-1,632,0,10,5360,3.11332503113325,,
763883479,20180613070000,20180613070000,1,4-traders.com,http://www.4-traders.com/SINGAPORE-PRESS-HOLDINGS-6491128/news/Singapore-Press-Sphere-Exhibits-expands-Beerfest-Asia-to-China-with-Beerfest-Shandong-26759356/,4,660,-1,666,0,20,5360,3.11332503113325,,
770777786,20180710083000,20180710083000,1,seattlepi.com,https://www.seattlepi.com/lifestyle/travel/article/Singapore-for-travelling-13062008.php,6,1147,-1,1173,1,100,2866,2.20883534136546,,
