GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,QuadClass,NumArticles,NumSources,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
451036920,20150721,LASHKAR E TAIBA,MUMBAI,4,2,1,-5.33980582524272,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.bhaskar.com/news/INT-PAK-nawaz-shouldnt-think-about-one-sided-friendship-with-india-says-hafiz-saeed-5059841-PHO.html
433016658,20150513,ISLAMIC,SHIITE,4,10,1,-7.16981132075471,20.0,77.0,India,http://www.al-akhbar.com/node/232930
474903774,20151010,ISLAMIC,GOVERNMENT,4,10,1,-5.89777195281782,20.0,77.0,India,http://www.samakal.net/2015/10/11/166773
454891167,20150804,ISLAMIC,UNIVERSITY,4,10,1,-2.32558139534884,20.0,77.0,India,http://zeenews.india.com/news/india/indians-kidnapped-by-islamic-state-fine-says-freed-captive_1641354.html
411819248,20150224,MUSLIM,NEW DELHI,4,2,1,2.31481481481482,28.6,77.2,"New Delhi, Delhi, India",http://www.indiatvnews.com/news/india/reward-of-rs-100786-for-beheading-mufti-iliyas--47930.html
443765270,20150625,MUSLIM,HINDU PILGRIM,4,10,1,-3.45429169574319,23.7833,72.6333,"Vadnagar, Gujarat, India",http://www.thenational.ae/arts-lifestyle/the-review/the-long-read-narendra-modis-journey-from-nationalist-firebrand-to-global-statesman
415390785,20150309,MUSLIM CLERIC,SEPARATIST,4,4,1,-4.72972972972973,18.975,72.8258,"Mumbai, Maharashtra, India",http://hindi.webdunia.com/regional-hindi-news/jammu-and-kashmir-separatists-masrat-alam-115030900004_1.html
513755412,20160220,ISLAMIC,EUROPE,4,10,1,-9.2198581695556641,18.975000381469727,72.825798034667969,"Mumbai, Maharashtra, India",http://www.bhaskar.com/news/INT-5000-isis-terrorists-at-large-in-the-eu-warns-europol-chief-5254353-PHO.html
453256968,20150729,ISLAM,COLLEGE,4,40,5,-7.52827226618642,25.6167,88.1167,"Raiganj, West Bengal, India",http://www.business-standard.com/article/news-ians/in-mamata-s-bengal-teachers-rendered-punching-bags-115072900638_1.html
509737853,20160208,ISLAMIC,DELHI,4,4,1,-4.54545454545455,28.6667,77.2167,"Delhi, Delhi, India",http://hindi.sputniknews.com/asia/20160208/1017295220/India-IS-plot.html
414297215,20150225,ISLAMIC MILITANT,DHAKA,4,6,1,-8.27906976744186,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.bloomberg.com/news/articles/2015-03-04/bangladesh-standoff-risks-emboldening-islamic-extremist-groups
454086100,20150731,ISLAMIC,LIBYA,4,2,1,0.7656967840735,13.5,76.0,"Karnataka, Karnataka, India",http://www.newindianexpress.com/states/karnataka/MEA-Effort-Pays-as-IS-Sets-Free-Two-Indians-Fate-Two-Others-Still-Hangs/2015/08/01/article2951434.ece
439153629,20150607,MUSLIM,CITIZEN,4,2,1,-5.03597122302158,28.9833,77.7,"Meerut, Uttar Pradesh, India",http://twocircles.net/2015jun07/1433691195.html
465926337,20150911,ISLAMIC,UNITED STATES,4,2,1,-8.47457627118644,28.6,77.2,"New Delhi, Delhi, India",http://www.prabhatkhabar.com/news/world/isis-the-al-qaeda-attacks-zawahiri-baghdadi-accused-of-malignancy/540600.html
422859316,20150405,MUSLIM,HINDU,4,10,1,-0.5668016194332,28.9833,77.7,"Meerut, Uttar Pradesh, India",http://dunya.com.pk/index.php/author/dr.-ved-partab-vaidik/2015-04-05/10789/52542231
430428423,20150504,MUSLIM,POLICE PERSONNEL,4,1,1,-10.5454545454546,28.95,77.2167,"Baghpat, India (general), India",http://www.ummid.com/news/2015/May/04.05.2015/sp-mla-booked.html
462273053,20150830,ISLAMIC,SYRIAN DESERT,4,1,1,-4.25170068027211,28.6667,77.2167,"Delhi, Delhi, India",http://www.dailypioneer.com/columnists/edit/the-indian-paradigm-for-religious-tolerance.html
518361538,20160306,MUSLIM,HINDU,4,10,1,-4.96802754549926,20.9667,72.9,"Surat, Gujarat, India",http://twocircles.net/2009aug11/seeds_anger_and_despair.html
541155527,20160517,ISLAMIC,UZBEKISTAN,4,4,1,-8.57664233576646,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://indiatoday.intoday.in/story/flogged-mercilessly-cut-with-blades-mouth-sewed-shut-brutal-ordeal-of-slain-pak-governors-son/1/670466.html
522568609,20160319,MUSLIM,TRADER,4,10,1,-7.32984293193717,28.5667,77.55,"Dadri, Uttar Pradesh, India",http://www.worldbulletin.net/haberler/170653/two-muslim-cattle-traders-assaulted-hanged-in-india
503672960,20160119,MUSLIM,THE US,4,1,1,-3.40270895275851,32.2833,75.65,"Pathankot, Punjab, India",http://kashmirreader.com/feed/
486273622,20151119,ISLAM,FRANCE,4,2,1,-5.76923076923077,23.5,78.5,"Madhya Pradesh, Madhya Pradesh, India",http://www.janwarta.com/detail/janwarta-19-11-15--------12-1
483130854,20151102,MUSLIM,MANIPUR,4,3,1,-5.13029315960912,27.0529,79.3583,"Manipur, Uttar Pradesh, India",http://www.bangkokpost.com/business/news/759040/india-s-battle-over-beef
509438693,20160207,LASHKAR E TAIBA,PAKISTAN,4,6,1,-5.0,28.6667,77.2167,"Delhi, Delhi, India",http://aajtak.intoday.in/story/headley-confesses-pakistans-isi-army-s-hand-in-26-11-mumbai-terror-attacks-to-depose-before-indian-court-on-monday-1-853807.html
503672961,20160119,MUSLIM,THE US,4,1,1,-3.40270895275851,32.2833,75.65,"Pathankot, Punjab, India",http://kashmirreader.com/feed/
420482041,20150326,MUSLIM,BOMBAY,4,1,1,-3.55297157622739,18.975,72.8258,"Bombay, Maharashtra, India",http://papeditor.blogspot.com/2015/03/are-hindus-cowards-must-read.html
513536238,20160219,MUSLIM,DALIT,4,8,1,-2.74949083503055,22.5697,88.3697,"Calcutta, West Bengal, India",http://www.etemaaddaily.com/index.php?page=%D8%AE%D8%B5%D9%88%D8%B5%DB%8C&pageid=9&subpageid=0&id=36351
437379208,20150531,ISLAM,MONGOLIAN,4,10,1,-2.34817813765182,20.0,77.0,India,http://fumiki-fujita.blogspot.com/2015/05/kerajaan-turki-usmani.html
430931438,20150505,MUSLIM,WORLD COMMUNITY,4,8,1,-6.19834710743802,20.0,77.0,India,http://www.dailyasas.com.pk/index.php/2014-01-02-10-21-59/33406-2015-05-05-19-35-30
454897467,20150804,ISLAMIC,NEW DELHI,4,6,1,-2.35294117647059,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.ibnlive.com/news/india/two-of-four-indians-abducted-by-islamic-state-return-from-libya-1029987.html
718917293,20171231,GHAZI BABA,PARLIAMENT,4,10,1,-7.56972111553785,28.6667,77.2167,"Delhi, Delhi, India",https://aajtak.intoday.in/story/security-lapse-jaish-commander-noor-mohammad-tantray-encounter-1-974493.html
504193927,20160121,MUSLIM,KASHMIRI,4,10,1,-1.50753768844221,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://thevillagessuntimes.com/2016/01/21/president-condoles-passing-away-of-mufti-mohammad-sayeed/
418498282,20150319,SHIITE,SUNNI,4,4,1,-4.22535211267606,24.0824,78.4376,"Golani, Madhya Pradesh, India",http://www.investopedia.com/articles/investing/031915/how-islamic-state-got-its-start.asp
450296461,20150718,ISLAMIC MILITANT,LIBYA,4,2,1,-4.68497576736672,20.0,77.0,India,http://www.ceskenoviny.cz/news/zpravy/five-czechs-go-missing-in-lebanon-may-have-been-kidnapped/1239113
530146795,20160413,ISLAM,MUSLIM,4,10,1,-2.61780104712042,20.0,77.0,India,http://www.hillaac.net/dhacdooyin-ay-la-fajaceen-culimada-oo-lagu-arkay-qaar-ka-mid-ah-deegaanada-puntland/
515352114,20160225,MUSLIM,POLICE,4,2,1,-11.409396171569824,22.466699600219727,70.066703796386719,"Jamnagar, Gujarat, India",http://www.nobat.com/news_detail.php?news_id=15447
516048625,20160227,ISLAMIC,PRIEST,4,10,1,-8.20073413848877,20.0,77.0,India,http://www.business-standard.com/article/pti-stories/3-islamists-sent-to-police-custody-over-hindu-priest-s-murder-116022700641_1.html
476906618,20151017,MUSLIM,VILLAGE,4,1,1,-10.727969348659,28.6,77.2,"New Delhi, Delhi, India",http://nation.com.pk/international/17-Oct-2015/indian-muslim-accused-of-beef-smuggling-beaten-to-death
509689468,20160208,LASHKAR E TAIBA,MUMBAI,4,3,1,-7.14285714285714,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.india.com/hindi-news/india-hindi/2611-mumbai-attack-let-had-two-failed-attempts/
476949731,20151017,MUSLIM,COLLEGE,4,5,1,-12.5475285171103,30.9,75.85,"Ludhiana, Punjab, India",http://thelinkpaper.ca/?p=50312
497957750,20151229,LASHKAR E TAIBA,MUMBAI,4,2,1,-7.27532097004281,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://khabar.ibnlive.com/news/desh/2611-attack-new-year-party-terrorism-lashkar-militant-pakistan-isi-mumbai-attack-438483.html
454119865,20150801,ISLAMIC,NATIONALS,4,8,1,-2.34741784037559,18.3,83.9,"Srikakulam, Andhra Pradesh, India",http://www.bangaloremirror.com/news/state/islamic-state-libya-karnataka/articleshow/48301476.cms
498051935,20151229,LASHKAR E TAIBA,PARLIAMENT,4,2,1,-1.31004366812227,28.6667,77.2167,"Delhi, Delhi, India",http://economictimes.indiatimes.com/news/politics-and-nation/intelligence-alert-regarding-terror-attacks-by-lashkar-e-taiba-on-pm-modi-parliament/articleshow/50373517.cms
495179324,20151217,AL QAEDA,TERRORIST,4,10,1,-8.17307692307692,20.2333,85.8333,"Bhubaneswar, Orissa, India",http://www.punjabkesari.in/top-news/news/ridge-of-the-arrested-suspects-had-links-to-terrorists-who-attacked-glasgow-police-424351
515760112,20160226,MUSLIM,BUDDHIST,4,2,1,-1.33276010318142,28.6667,77.2167,"Delhi, Delhi, India",http://www.lankaweb.com/news/items/2016/02/26/%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B6%B7%E0%B7%8F%E0%B6%9A%E0%B6%BB%E0%B6%B1%E0%B7%8A-%E0%B6%94%E0%B7%84%E0%B7%94%E0%B6%9C%E0%B7%9A-%E0%B7%83%E0%B7%93%E0%B6%BA%E0%B6%BD%E0%B7%8F-%E0%B6%B6/
509921707,20160209,HAFIZ SAEED,MUMBAI,4,8,2,-3.89335622519429,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.sanjeevnitoday.com/newsdetail/Headley-ISIS-and-the-new-evidence-from-the-Mumbai-attacks-the-Pakistan-government-could-give-India/09-02-2016
511037834,20160212,HAFIZ SAEED,LASHKAR E TAIBA,4,2,1,-3.01624129930394,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://loktej.com/?p=20158
525115475,20160328,ISLAMIC,THIRUVANANTHAPURAM,4,4,1,-3.7593984962406,10.0,76.5,"Kerala, Kerala, India",https://in.news.yahoo.com/calls-flood-kerala-cmo-over-kidnapped-catholic-priest-133219694.html
463320661,20150902,MUSLIM,PROTESTER,4,2,1,-7.25075528700907,17.3333,76.8333,"Gulbarga, Karnataka, India",http://www.siasat.com/news/stone-pelting-muslim-areas-gulbarga-during-bandh-yesterday-828327/
455797971,20150807,LASHKAR E TAIBA,HAFIZ SAEED,4,4,1,-1.60256410256411,34.0306,74.2642,"Kupwara, Jammu and Kashmir, India",http://www.jagran.com/news/national-hafiz-saeeds-son-was-taug-jehad-to-naved-12703110.html
455125105,20150805,ISLAMIC,KARNATAKA,4,4,1,0.0,12.9833,77.5833,"Bengaluru, Karnataka, India",http://www.niticentral.com/2015/08/05/islamic-state-abducted-teachers-from-karnataka-reunite-with-family-327412.html
458364943,20150817,POLICE,TERRORIST,4,10,1,-8.84520884520888,25.85,72.6833,"Ajit, Rajasthan, India",http://andhrabhoomi.net/content/nl-534
442264510,20150619,LASHKAR E TAIBA,MILITANT,4,2,1,-6.25,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://www.anandabazar.com/state/small-aircraft-may-cause-security-breach-for-vvips-solution-is-sniper-1.162437
452704525,20150727,ISLAM,IRAQ,4,10,1,-5.79243765084473,26.4667,80.35,"Kanpur, Uttar Pradesh, India","http://www.newageislam.com/islam,-women-and-feminism/new-age-islam-news-bureau/female-suicide-bomber-kills-23-isil-terrorists,-injures-17-others-in-fallujah/d/104046"
710308485,20171127,MUSLIM,DELHI,4,6,1,-5.74712643678161,28.6667,77.2167,"Delhi, Delhi, India",http://www.azfamily.com/story/36891726/bounty-offered-for-beheadings-of-bollywood-director-actress
709879755,20171125,ISLAM,CIVILIAN,4,10,1,-5.68561872909699,20.9667,72.9,"Surat, Gujarat, India",http://www.vetogate.com/2967871
709984969,20171126,ISLAM,CIVILIAN,4,10,1,-5.8823529411765,20.9667,72.9,"Surat, Gujarat, India",http://www.elbalad.news/3049072
709872918,20171125,HAFIZ SAEED,MUMBAI,4,4,1,-1.80722891566265,18.975,72.8258,"Mumbai, Maharashtra, India",https://khabar.ndtv.com/news/maharashtra/26-11-mumbai-attack-before-the-execution-kasab-had-said-to-police-officer-you-won-1779912
710218438,20171127,MUSLIM,POLICE,4,5,1,-3.81679389312977,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",https://scroll.in/article/859333/opinion-its-becoming-increasingly-dangerous-in-uttar-pradesh-to-even-look-muslim
481960642,20151105,MUSLIM,WORKER,4,10,1,-1.12994350282486,12.05,75.35,"Taliparamba, Kerala, India",http://www.thehindu.com/news/national/kerala/parties-call-for-peace-at-taliparamba/article7844391.ece
431444564,20150507,MUSLIM,HINDU,4,4,1,-5.08474576271186,25.1833,85.5167,"Bihar, Bihar, India",http://www.refworld.org/docid/554b355c11.html
511008900,20160212,LASHKAR E TAIBA,SCIENTIST,4,2,1,-5.37084398976982,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://www.jansatta.com/national/david-headley-deposition-live-mumbai-attack-lashkar-e-taiba/68548/
476719121,20151016,MUSLIM,VILLAGE,4,2,1,-9.09090909090908,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2015-10-16-AS--India-Killing%20over%20Beef/id-1780009b2eeb4aef93f13d397e1d64e7
458714706,20150818,ISLAM,ADVOCATE,4,6,1,-6.79012345679013,22.5697,88.3697,"Kolkata, West Bengal, India",http://www.en.banglanews24.com/fullnews/bn/114339.html
506983987,20160130,MUSLIM,MILITARY,4,8,1,-2.4390243902439,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://www.dailyausaf.com/story/91109
525321958,20160329,ISLAMIC,CHIEF MINISTER,4,4,1,-3.80228136882129,10.0,76.5,"Kerala, Kerala, India",http://www.madhyamam.com/en/node/40209
455162530,20150805,ISLAMIC,UNITED STATES,4,1,1,-2.2508038585209,17.8667,76.95,"Kalyani, Karnataka, India",http://www.tjcnewspaper.com/indians-freed-from-libya-reach-embassy-in-tripoli-13309/
529017634,20160409,AL QAEDA,ARMED GROUP,4,8,1,-1.34831460674157,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.samacharjagat.com/news/international/Al-Qaeda-Ambush-Kills-At-Least-20-Yemeni-Soldiers-48344
517644376,20160303,AL QAEDA,TERRORIST,4,10,1,-2.93255131964809,28.6667,77.2167,"Delhi, Delhi, India",http://www.khabarfast.com/view_news.php?newsid=2504&cat=worldnews
486254799,20151119,ISLAM,FRANCE,4,2,1,-7.59878419452887,20.9667,72.9,"Surat, Gujarat, India",http://newsgulistan.com/Details1.aspx/?main=3278
533861087,20160425,ISLAMIC,SYRIA,4,10,1,-4.44444444444444,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.khaskhabar.com/picture-news/news-main-news-till-now-1-31417-KKN.html
454086098,20150731,ISLAMIC,PROFESSOR,4,2,1,0.7656967840735,13.5,76.0,"Karnataka, Karnataka, India",http://www.newindianexpress.com/states/karnataka/MEA-Effort-Pays-as-IS-Sets-Free-Two-Indians-Fate-Two-Others-Still-Hangs/2015/08/01/article2951434.ece
471831294,20150930,MUSLIM,GOVERNMENT,4,2,1,-8.77796901893288,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.americanbazaaronline.com/2015/09/30/mob-in-uttar-pradesh-kills-muslim-man-injures-his-son-for-suspicion-of-eating-beef/
481661362,20151104,HAFIZ SAEED,MUSLIM,4,4,1,-3.09973045822102,28.6667,77.2167,"Delhi, Delhi, India",http://navbharattimes.indiatimes.com/world/pakistan/-/articleshow/49649788.cms
455797970,20150807,LASHKAR E TAIBA,HAFIZ SAEED,4,6,1,-1.60256410256411,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.jagran.com/news/national-hafiz-saeeds-son-was-taug-jehad-to-naved-12703110.html
481841840,20151104,MUSLIM,HINDU,4,10,1,-2.79642058165548,20.0,77.0,India,http://www.dailyasas.com.pk/index.php/2014-01-02-10-22-33/46073-2015-11-03-19-17-29
422963990,20150405,MUSLIM,CLERIC,4,6,1,-5.48281505728314,29.6161,76.9806,"Haryana, Haryana, India",http://www.scoop.co.nz/stories/HL1504/S00039/tanveer-jafri-barbarity-in-the-name-of-religio.htm
500080043,20160107,MUSLIM,MILITANT,4,10,1,-3.14569536423841,33.9167,76.6667,"Kashmir, Jammu and Kashmir, India",http://www.thefrontierpost.com/article/366537//
506507489,20160128,LASHKAR E TAIBA,PAKISTAN,4,2,1,-7.50000000000003,26.1967,78.1514,"Lashkar, Madhya Pradesh, India",http://www.prabhatkhabar.com/news/national/udhampur-terror-case-nia-chargesheet-lashkar-e-taiba-nine-members-named/717070.html
518618314,20160307,MUSLIM,PARLIAMENT,4,20,1,-5.70409982174688,20.0,77.0,India,http://portalkbr.com/03-2016/penangkapan_mahasiswa_di_india_picu_debat_soal_uu_penghasutan_/79107.html
499712962,20160106,SHIA,SAUDI ARABIA,4,2,1,-5.06706408345753,20.0,77.0,India,http://www.deshbandhu.co.in/newsdetail/2679/6/330
514302766,20160222,LASHKAR E TAIBA,ARMY,4,2,1,-2.0703933747412,32.9333,75.1333,"Udhampur, Jammu and Kashmir, India",http://www.bhaskar.com/news-ht/UT-DEL-HMU-NEW-pampore-encounter-last-rites-of-martyrs-captain-pawan-and-others-5256073-PHO.html
703666682,20171103,AL QAEDA,AUTHORITIES,4,2,1,-13.0434782608695,28.6667,77.2167,"Delhi, Delhi, India",http://www.asianage.com/india/all-india/031117/delhi-al-qaeda-suspect-accuses-tihar-jail-authorities-of-sexual-assault.html
703834655,20171104,AL QAEDA,AUTHORITIES,4,4,1,-1.63398692810458,26.3521,79.2158,"Tihar, Uttar Pradesh, India",http://www.newsnow.in/news/vip-movement-food-fest-brings-delhi-to-its-knees
703501900,20171103,LASHKAR E TAIBA,TERRORIST,4,2,1,-13.9941690962099,33.7333,75.15,"Anantnag, Jammu and Kashmir, India",https://www.patrika.com/crime-news/kashmir-2-security-personnel-killed-in-pulwama-encounter-1961614/
703360242,20171102,MUSLIM,HINDU,4,5,1,-7.45526838966203,18.975,72.8258,"Bombay, Maharashtra, India",http://www.afternoonvoice.com/politicians-historically-played-terrorism-card-well.html
703808954,20171104,AL QAEDA,AUTHORITIES,4,8,1,-12.5925925925926,26.3521,79.2158,"Tihar, Uttar Pradesh, India",https://www.oneindia.com/india/al-qaeda-suspect-accuses-tihar-jail-authorities-of-sexual-assault-2575962.html
692173291,20170923,MUSLIM,HINDU,4,6,1,-1.88053097345133,20.0,77.0,India,http://www.risingbd.com/risingbd-special-news/237944
692412909,20170924,MUSLIM,MYANMAR,4,10,1,-3.10734463276836,29.6161,76.9806,"Haryana, Haryana, India",https://www.bhaskar.com/news/NAT-NAN-hindus-mass-grave-myanmar-army-rohingya-militants-5703604-PHO.html
445993876,20150704,JKLF,CIVILIAN,4,10,1,-4.45026178010471,31.6331,74.8656,"Amritsar, Punjab, India",http://www.firstpost.com/india/dulats-shocking-revelations-ic-814-was-vajpayees-fault-but-what-wouldve-cong-done-in-his-place-2326228.html
478486752,20151024,MUSLIM,BLOG,4,8,1,-8.07692307692311,32.9333,75.1333,"Udhampur, Jammu and Kashmir, India",http://blogs.tribune.com.pk/story/29912/zahid-rasool-bhat-set-ablaze-for-being-a-muslim-in-indian-administered-kashmir/
522679506,20160320,MUSLIM,BUFFALO,4,2,1,-9.28270042194093,28.5667,77.55,"Dadri, Uttar Pradesh, India",http://www.thenews.com.pk/print/106646-Two-Muslim-cattle-traders-tortured-hanged-in-Jharkhand
534510395,20160426,AL QAEDA,BANGLADESHI,4,8,1,-2.19224283305227,20.0,77.0,India,http://www.vietnamtribune.com/index.php/sid/243520357
466064885,20150911,MUSLIM,HINDU,4,2,1,-1.93548387096774,20.9167,70.9167,"Godhra, Gujarat, India",http://www.kpax.com/story/30013200/narendra-modi-fast-facts
434887802,20150521,AL QAEDA,MUMBAI,4,4,1,-4.84848484848485,18.5333,73.8667,"Pune, Maharashtra, India",http://www.livehindustan.com/news/videsh/international/article1-Pakistan-Aebtabad-Osama-bin-Laden-Al-Qaeda-2008-Mumbai-attacks-2-2-480888.html
519826898,20160310,LASHKAR E TAIBA,MUMBAI,4,2,1,-5.55555555555556,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.india.com/hindi-news/india-hindi/david-headleys-cross-examination-to-start-on-march-22-%E0%A4%B9%E0%A5%87%E0%A4%A1%E0%A4%B2%E0%A5%80-%E0%A4%B8%E0%A5%87-22-%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9A-%E0%A4%B8%E0%A5%87-4/
450849380,20150721,MUSLIM,GUJARAT,4,8,1,-4.65419747716399,18.975,72.8258,"Bombay, Maharashtra, India",http://www.siasat.com/news/modi-terrorism-and-indian-muslims-796553/
454506871,20150803,ISLAMIC,BRITISH,4,10,1,-0.17985611510791,20.0,77.0,India,http://www.thehindu.com/news/national/karnataka/more-reforms-sought-to-hike-growth-rate/article7494078.ece
477367396,20151019,MUSLIM,MUMBAI,4,1,1,-8.05500982318271,18.975,72.8258,"Mumbai, Maharashtra, India",http://tribune.com.pk/story/975389/mumbai-policemen-beat-up-muslim-teenagers-ask-them-to-go-back-to-pakistan/
476820380,20151016,MUSLIM,VILLAGE,4,5,1,-8.16831683168317,18.975,72.8258,"Mumbai, Maharashtra, India",http://america.aljazeera.com/articles/2015/10/16/indian-mob-kills-muslim-for-alleged-beef-smuggling.html
456086905,20150808,MUSLIM,SCHOOL,4,6,1,-2.62209111766633,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://twocircles.net/2009oct26/muslim_dominated_colony_new_delhi_waiting_roads_water_25_yrs.html
478949155,20151026,MUSLIM,SRINAGAR,4,10,1,-11.4910550442466,32.7333,74.8667,"Jammu, Jammu and Kashmir, India",http://blogs.tribune.com.pk/tag/zahid-rasool-bhat/
436129195,20150526,MUSLIM,PAKISTAN,4,10,1,-2.64608599779493,25.6,85.1167,"Patna, Bihar, India",http://www.prabhatkhabar.com/news/pakistan/quetta-gunmen-shot-four-people-to-death/451307.html
429022903,20150428,LASHKAR E TAIBA,DELHI,4,2,1,-1.5,28.6667,77.2167,"Delhi, Delhi, India",http://www.patrika.com/news/miscellenous-india/let-planning-attack-using-drones-in-delhi-intelligence-1028160/
467481696,20150916,ISLAMIC,CITIZEN,4,8,1,-4.71976401179941,28.6,77.2,"New Delhi, Delhi, India",http://www.deccanherald.com/content/501382/is-kidnaps-two-more-indians.html
502428059,20160115,MUSLIM,MADHYA PRADESH,4,2,1,-10.0346020761245,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.india.com/bengali/india/muslim-couple-on-train-beaten-in-mpbags-searched-over-beef-suspicion/
510948465,20160212,ISLAM,RELIGION,4,5,1,-2.17391304347826,22.5697,88.3697,"Calcutta, West Bengal, India",http://www.dnaindia.com/analysis/editorial-dnaedit-women-qazis-2176703
465926336,20150911,ISLAMIC,UNITED STATES,4,2,1,-8.47457627118644,28.6,77.2,"New Delhi, Delhi, India",http://www.prabhatkhabar.com/news/world/isis-the-al-qaeda-attacks-zawahiri-baghdadi-accused-of-malignancy/540600.html
483428202,20151110,MUSLIM,SCHOOL,4,2,1,-5.61224489795918,32.8889,74.9014,"Mahadev, Jammu and Kashmir, India",http://www.prabhatkhabar.com/news/bhagalpur/story/601743.html
446352501,20150705,MUSLIM,MUSLIM,4,10,1,-8.0,25.9333,81.9833,"Pratapgarh, Uttar Pradesh, India",http://indianexpress.com/article/india/uttar-pradesh/violence-over-tree-ownership-leads-to-tension-in-pratapgarh/
477165064,20151018,MUSLIM,VILLAGE,4,2,1,-10.8870967741936,27.25,80.75,"Uttar Pradesh, Uttar Pradesh, India",http://www.pakistankakhudahafiz.com/news/world-view/mob-kills-a-muslim-man-for-smuggling-cows-to-be-slaughtered/
435046710,20150521,MUSLIM,POLICE,4,4,1,-14.0829202343398,34.5667,74.75,"Baramulla, Jammu and Kashmir, India",http://www.crisisgroup.org/en/publication-type/crisiswatch/crisiswatch-database.aspx?CountryIDs=%7B11ED1F71-E1A7-4D80-B3E7-3071D06D7FCA%7D
436966408,20150529,ISLAMIC,MUSLIM,4,10,1,-9.18918918918924,28.6,77.2,"New Delhi, Delhi, India",http://www.nydailynews.com/entertainment/movies/un-freedom-review-banned-india-panned-article-1.2237448
411568695,20150223,MUSLIM,PRISON,4,3,1,-11.1428571428571,18.5333,73.8667,"Pune, Maharashtra, India",http://www.thehindu.com/news/national/other-states/german-bakery-blast-convict-claims-he-was-brutally-assaulted-in-yerwada-prison/article6925497.ece
434812288,20150520,AL QAEDA,UNITED STATES,4,2,1,-7.90697674418604,15.1667,74.0333,"Bali, Goa, India",http://www.punjabkesari.in/news/article-364014
498438061,20151231,LASHKAR E TAIBA,TERRORIST,4,2,1,-7.71604938271605,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.ibtimes.co.uk/lashkar-e-taiba-new-delhi-terrorist-threat-sees-india-police-increase-security-new-year-1535504
526233779,20160331,MUSLIM,MINORITIES,4,7,1,-7.28476821192053,28.6667,77.2167,"Delhi, Delhi, India",http://www.thehindu.com/news/cities/Delhi/assault-on-muslim-students-cpi-m-meets-national-commission-for-minorities/article8418925.ece
483130853,20151102,MUSLIM,MANIPUR,4,1,1,-5.13029315960912,31.9167,77.25,"Himachal Pradesh, Himachal Pradesh, India",http://www.bangkokpost.com/business/news/759040/india-s-battle-over-beef
538292199,20160508,AFTAB AHMED,PARAMILITARY,4,10,1,-4.70588235294117,20.0,77.0,India,http://www.outlookindia.com/newswire/story/mqm-holds-white-house-demonstration-against-karachi-killing/939403
455149656,20150805,ISLAM,ISLAMIC,4,5,1,-0.38240917782027,17.3753,78.4744,"Hyderabad, Andhra Pradesh, India",http://www.dnaindia.com/india/report-releasing-you-because-you-taught-our-students-go-to-india-and-follow-islam-islamic-state-to-abducted-teachers-2111217
529354417,20160411,MUSLIM,KERALA,4,2,1,-8.52017937219731,11.45,75.6833,"Kollam, Kerala, India",http://www.coastaldigest.com/index.php/news/85872-ysuff-ali-announces-huge-compensation-for-victims-of-temple-tragedy
471831293,20150930,MUSLIM,GOVERNMENT,4,6,1,-8.77796901893288,13.0833,80.2833,"Chennai, Tamil Nadu, India",http://www.americanbazaaronline.com/2015/09/30/mob-in-uttar-pradesh-kills-muslim-man-injures-his-son-for-suspicion-of-eating-beef/
455407737,20150805,LASHKAR E TAIBA,MUMBAI,4,2,1,-4.8780487804878,18.975,72.8258,"Mumbai, Maharashtra, India",http://www.jansatta.com/editorial/jansatta-editorial-pakistan-mumbai-attack-2611/34888/
460754266,20150825,HAFIZ SAEED,NEW DELHI,4,1,1,-5.46875,32.9333,75.1333,"Udhampur, Jammu and Kashmir, India",http://www.khaskhabar.com/picture-news/news-important-news-of-25-august-2015-till-3-pm-1-44089.html
