GLOBALEVENTID,SQLDATE,Actor1Name,Actor2Name,Actor1Religion1Code,Actor2Religion1Code,NumMentions,NumSources,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Fullname,SOURCEURL
655241072,20170513,CHRISTIAN,,CHR,,2,1,54.0,-2.0,United Kingdom,http://conservativefans.com/2017/05/12/pakistans-police-refuse-to-emancipate-kidnapped-and-tortured-christian-ex-brick-kiln-slave/
655606585,20170514,HINDU,,HIN,,10,1,54.0,-2.0,United Kingdom,http://www.nuevodiarioweb.com.ar/noticias/2017/05/14/90693-de-terror-una-joven-hindu-fue-sepultada-viva-y-tardaron-dos-horas-en-rescatarla
655564192,20170514,YOGA,UNITED KINGDOM,HIN,,1,1,54.0,-2.0,United Kingdom,http://www.thehindu.com/news/national/karnataka/this-spiritual-seat-also-took-on-the-british/article18452343.ece
655564193,20170514,YOGA,UNITED KINGDOM,HIN,,1,1,54.0,-2.0,United Kingdom,http://www.thehindu.com/news/national/karnataka/this-spiritual-seat-also-took-on-the-british/article18452343.ece
655715130,20170515,PROTESTANT,WORKER,CHR,,4,1,54.35,-6.66667,"Armagh, Armagh, United Kingdom",http://www.newsletter.co.uk/news/frustrated-kingsmills-survivor-renews-plea-to-dublin-for-evidence-1-7960590
655715129,20170515,PROTESTANT,UNITED KINGDOM,CHR,,6,1,54.35,-6.66667,"Armagh, Armagh, United Kingdom",http://www.newsletter.co.uk/news/frustrated-kingsmills-survivor-renews-plea-to-dublin-for-evidence-1-7960590
657477918,20170520,RABBI,NORWEGIAN,JEW,,6,1,54.0,-2.0,United Kingdom,http://freethinker.co.uk/2017/05/20/dagbladets-anti-circumcision-cartoon-attacked-by-rabbi/comment-page-1/
657477916,20170520,RABBI,NORWEGIAN,JEW,,4,1,54.0,-2.0,United Kingdom,http://freethinker.co.uk/2017/05/20/dagbladets-anti-circumcision-cartoon-attacked-by-rabbi/comment-page-1/
657718845,20170521,CATHOLIC,UNITED KINGDOM,CHR,,1,1,51.8333,0.583333,"Essex, Essex, United Kingdom",http://www.indcatholicnews.com/news/32632
657762782,20170522,CHRISTIAN,,CHR,,6,1,54.0,-2.0,United Kingdom,http://www.indiewire.com/2017/05/happy-end-review-michael-haneke-isabelle-huppert-cannes-2017-1201829753/
657762787,20170522,CHRISTIAN,UNITED KINGDOM,CHR,,2,1,54.0,-2.0,United Kingdom,http://www.indiewire.com/2017/05/happy-end-review-michael-haneke-isabelle-huppert-cannes-2017-1201829753/
658270713,20170523,AUSTRIAN,MANCHESTER,CHR,,4,1,53.5,-2.21667,"Manchester, Manchester, United Kingdom",http://www.france24.com/ar/20170523-%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A7-%D9%85%D8%A7%D9%86%D8%B4%D8%B3%D8%AA%D8%B1-%D8%A7%D8%B9%D8%AA%D8%AF%D8%A7%D8%A1-%D9%82%D8%AA%D9%84%D9%89-%D8%B1%D8%AF%D9%88%D8%AF-%D8%A3%D9%81%D8%B9%D8%A7%D9%84
658870204,20170525,UNITED KINGDOM,GANG,JEW,,1,1,53.5,-2.21667,"Manchester, Manchester, United Kingdom",http://www.jewishpress.com/indepth/opinions/in-a-city-gripped-by-shock-manchester-jews-unite-in-sorrow-and-determination-after-concert-suicide-bombing/2017/05/25/
658995459,20170525,SIKH,MANCHESTER,SIK,,10,1,53.5,-2.21667,"Manchester, Manchester, United Kingdom",http://sikhsiyasat.net/2017/05/25/sikhs-stand-solidarity-city-manchester-difficult-time-united-sikhs/
658870746,20170525,RABBI,GANG,JEW,,1,1,53.5,-2.21667,"Manchester, Manchester, United Kingdom",http://www.jewishpress.com/indepth/opinions/in-a-city-gripped-by-shock-manchester-jews-unite-in-sorrow-and-determination-after-concert-suicide-bombing/2017/05/25/
659530255,20170526,CATHOLIC PRIEST,PUPIL,CHR,,10,1,57.4667,-4.23333,"Inverness, Highland, United Kingdom",https://www.pressandjournal.co.uk/fp/news/highlands/1253823/i-never-meant-to-hurt-anyone-priest-convicted-of-assaulting-boy-at-highland-private-school/
659268431,20170526,CHRISTIAN,,CHR,,20,1,54.0,-2.0,United Kingdom,http://www.a24.com.tr/misirda-hristiyanlara-saldiri-olu-ve-yaralilar-var-haberi-40096460h.html
659281466,20170526,CHRISTIAN,EGYPT,CHR,,10,1,54.0,-2.0,United Kingdom,http://www.bbc.com/russian/news-40058201
659519599,20170527,CHRISTIAN,,CHR,,10,1,54.0,-2.0,United Kingdom,http://www.teraz.sk/zahranicie/egypt-sisi-vyzval-trumpa-aby-sa-post/262031-clanok.html
659596776,20170527,CHRISTIAN,EGYPT,CHR,,2,1,54.0,-2.0,United Kingdom,http://www.time.mk/c/b68818b5dd/id-ja-prezema-odgovornosta-za-napadot-vo-egipet.html
659596777,20170527,CHRISTIAN,EGYPT,CHR,,2,1,54.0,-2.0,United Kingdom,http://www.time.mk/c/b68818b5dd/id-ja-prezema-odgovornosta-za-napadot-vo-egipet.html
659596780,20170527,CHRISTIAN,ISLAMIC,CHR,MOS,8,1,54.0,-2.0,United Kingdom,http://www.time.mk/c/b68818b5dd/id-ja-prezema-odgovornosta-za-napadot-vo-egipet.html
659644578,20170527,CHRISTIAN,ISLAMIC,CHR,MOS,2,1,54.0,-2.0,United Kingdom,http://www.time.mk/c/753d8393be/id-ja-prezema-odgovornosta-za-napadot-vo-egipet.html
659644579,20170527,CHRISTIAN,ISLAMIC,CHR,MOS,12,1,54.0,-2.0,United Kingdom,http://www.time.mk/c/753d8393be/id-ja-prezema-odgovornosta-za-napadot-vo-egipet.html
659813002,20170528,THE POPE,,CHR,,6,1,54.0,-2.0,United Kingdom,http://www.albawabhnews.com/2547230
660076173,20170529,CHRISTIAN,MANCHESTER,CHR,,10,1,53.5,-2.21667,"Manchester, Manchester, United Kingdom",http://www.newsnowgr.com/article/1020824/to-mantsester-i-MI6-i-al-kainta-to-ntaes-kai-oi-ampenti.html
660128426,20170529,JEWISH,POLICE,JEW,,2,1,51.4,0.833333,"Sheppey, Kent, United Kingdom",https://www.algemeiner.com/2017/05/29/kent-police-under-fire-for-appalling-non-response-to-scene-of-antisemitic-rock-throwing-assault-on-jewish-family-at-beach/
659985056,20170529,JEWISH,GANG,JEW,,10,1,51.4,0.833333,"Sheppey, Kent, United Kingdom",http://www.kentonline.co.uk/sheerness/news/jewish-family-pelted-with-stones-126406/
661447991,20170603,ROMAN CATHOLIC,,CHR,,2,1,51.3833,0.516667,"Chatham, Medway, United Kingdom",http://www.cbc.ca/news/canada/windsor/chatham-women-launch-sex-assault-lawsuit-against-former-priest-1.4144467
661770211,20170604,HINDU,UNITED KINGDOM,HIN,,1,1,51.6,-0.033333,"Walthamstow, Waltham Forest, United Kingdom",http://www.mirror.co.uk/news/uk-news/murder-probe-after-teen-stabbed-10558026
661770212,20170604,HINDU,UNITED KINGDOM,HIN,,1,1,51.6,-0.033333,"Walthamstow, Waltham Forest, United Kingdom",http://www.mirror.co.uk/news/uk-news/murder-probe-after-teen-stabbed-10558026
661753972,20170604,THE POPE,LONDON,CHR,,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.alarab-news.com/global/article493751
661810938,20170604,SIKH,LONDON,SIK,,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://punjabitribuneonline.com/2017/06/%E0%A8%85%E0%A9%8C%E0%A8%96%E0%A9%80-%E0%A8%98%E0%A8%A1%E0%A8%BC%E0%A9%80-%E0%A8%B5%E0%A8%BF%E0%A9%B1%E0%A8%9A-%E0%A8%B8%E0%A8%BF%E0%A9%B1%E0%A8%96%E0%A8%BE%E0%A8%82-%E0%A8%A8%E0%A9%87-%E0%A8%AB/
663352387,20170609,UNITED KINGDOM,ALGERIAN,CHR,,2,1,51.5,-0.116667,"London, London, City of, United Kingdom",https://www.politis.fr/articles/2017/06/camouflet-pour-theresa-may-37117/
663493737,20170609,CHRISTIAN,,CHR,,8,1,54.0,-2.0,United Kingdom,http://www.christiandaily.com/article/christian-pakistani-women-embracing-islam-to-escape-abusive-marriages/60592.htm
663952815,20170611,CHRISTIAN,,CHR,,6,1,54.0,-2.0,United Kingdom,http://www.lanuovabq.it/it/articoli-mike-pence-ai-cattolici-trump-e-al-vostro-fianco-20130.htm
663844229,20170611,CHRISTIAN,EGYPT,CHR,,10,1,54.5,-6.5,"Northern Ireland, Craigavon, United Kingdom",http://joshnaijablog.com/2017/06/11/dozens-dead-after-attack-on-coptic-christian-buses-in-egypt/
664054884,20170612,CHRISTIAN,LIBYAN,CHR,,10,1,54.0,-2.0,United Kingdom,http://www.bbc.com/turkce/topics/9519c450-d886-406a-8fc3-aaa847a2cf88
664139934,20170612,HINDUISM,,HIN,,4,1,54.0,-2.0,United Kingdom,http://www.livehindustan.com/blog/latest-blog/story-ban-on-alcohol-is-successful-in-bihar-why-not-in-south-1135583.html
664892918,20170614,HINDU,,HIN,,3,1,54.0,-2.0,United Kingdom,http://www.mangalorean.com/no-power-can-prevent-hindus-from-establishing-the-hindu-nation-h-h-sadhwi-saraswati/
664892916,20170614,HINDU,,HIN,,2,1,54.0,-2.0,United Kingdom,http://www.mangalorean.com/no-power-can-prevent-hindus-from-establishing-the-hindu-nation-h-h-sadhwi-saraswati/
664634827,20170614,CHRISTIAN,TERRORIST,CHR,,2,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.india.com/news/agencies/christians-borrowing-hijabs-to-flee-is-held-philippines-town-2232634/
665633071,20170617,HINDU,PAKISTAN,HIN,,2,1,54.0,-2.0,United Kingdom,http://aajtak.intoday.in/story/religion-conversion-of-hindu-girl-in-pakistan-anger-in-hindus-1-935856.html
665633073,20170617,HINDU,PAKISTAN,HIN,,2,1,54.0,-2.0,United Kingdom,http://aajtak.intoday.in/story/religion-conversion-of-hindu-girl-in-pakistan-anger-in-hindus-1-935856.html
666545015,20170620,BUDDHIST MONK,CHRISTIAN,BUD,CHR,6,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://blog.acton.org/archives/95514-attacking-finsbury-parks-peaceful-muslims-violates-western-values.html
666500471,20170620,JEWISH,MUSLIM,JEW,MOS,30,3,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.alarab-news.com/global/article576966
666545014,20170620,BUDDHIST MONK,CHRISTIAN,BUD,CHR,2,1,51.5284,-0.11435,"Finsbury, United Kingdom (general), United Kingdom",http://blog.acton.org/archives/95514-attacking-finsbury-parks-peaceful-muslims-violates-western-values.html
666545013,20170620,BUDDHIST MONK,CHRISTIAN,BUD,CHR,2,1,51.5284,-0.11435,"Finsbury, United Kingdom (general), United Kingdom",http://blog.acton.org/archives/95514-attacking-finsbury-parks-peaceful-muslims-violates-western-values.html
666788188,20170621,THE POPE,,CHR,,10,1,54.0,-2.0,United Kingdom,http://diariosanrafael.com.ar/el-mundo/81451-isis-renovo-las-amenazas-contra-los-cristianos-de-filipinas-los-atacaremos-hasta-destruir-sus-regiones-sus-casas-y-sus-bienes
667029346,20170622,YOGA,DELHI,HIN,,2,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.jagran.com/delhi/new-delhi-city-ncr-input-of-terrorist-attacks-in-delhi-security-increase-16241306.html
667185751,20170622,JUDAISM,CHRISTIAN,JEW,CHR,4,1,54.0,-2.0,United Kingdom,https://everything2.com/title/Christianity
667314159,20170622,THE POPE,,CHR,,10,1,54.0,-2.0,United Kingdom,http://blogs.periodistadigital.com/totalitarismo.php/2017/06/22/lo-que-quiere-estado-islamico-de-los-cri
667029347,20170622,YOGA,DELHI,HIN,,2,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.jagran.com/delhi/new-delhi-city-ncr-input-of-terrorist-attacks-in-delhi-security-increase-16241306.html
667502154,20170623,PROTESTANT,CATHOLIC,CHR,CHR,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.ncregister.com/blog/astagnaro/34-common-errors-about-the-spanish-inquisition
667502140,20170623,CATHOLIC,,CHR,,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.ncregister.com/blog/astagnaro/34-common-errors-about-the-spanish-inquisition
668544206,20170627,SIKH,PAKISTAN,SIK,,2,1,54.0,-2.0,United Kingdom,http://punjabitribuneonline.com/2017/06/%E0%A8%B8%E0%A9%B1%E0%A8%9A%E0%A8%AE%E0%A9%81%E0%A9%B1%E0%A8%9A-%E0%A8%B6%E0%A9%87%E0%A8%B0-%E0%A8%8F-%E0%A8%AA%E0%A9%B0%E0%A8%9C%E0%A8%BE%E0%A8%AC-%E0%A8%B8%E0%A9%80-%E0%A8%AE%E0%A8%B9%E0%A8%BE/
668544204,20170627,SIKH,,SIK,,6,1,54.0,-2.0,United Kingdom,http://punjabitribuneonline.com/2017/06/%E0%A8%B8%E0%A9%B1%E0%A8%9A%E0%A8%AE%E0%A9%81%E0%A9%B1%E0%A8%9A-%E0%A8%B6%E0%A9%87%E0%A8%B0-%E0%A8%8F-%E0%A8%AA%E0%A9%B0%E0%A8%9C%E0%A8%BE%E0%A8%AC-%E0%A8%B8%E0%A9%80-%E0%A8%AE%E0%A8%B9%E0%A8%BE/
669623568,20170701,CATHOLIC,SECRETARIAT,CHR,,10,1,54.0,-2.0,United Kingdom,http://www.liberoquotidiano.it/news/opinioni/12427562/antonio-socci--l-accusa-micidiale---sull-omicidio-di-charlie-la-chiesa-ha-parlato-tardi--.html
671362025,20170708,CATHOLIC,UNITED KINGDOM,CHR,,2,1,51.5,-0.116667,"London, London, City of, United Kingdom",https://www.americamagazine.org/arts-culture/2017/07/07/will-explores-genesis-genius-and-shakespeares-catholic-roots
671613261,20170709,JEWISH,,JEW,,3,1,54.0,-2.0,United Kingdom,http://www.jewishpress.com/blogs/the-lid-jeffdunetz/antisemitism-u-n-rules-burial-site-of-biblical-jewish-patriarchs-is-palestinian/2017/07/09/
671593096,20170709,SIKH,,SIK,,10,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://jagbani.punjabkesari.in/international/news/another-sikh-youth-in-britain-was-victim-of-racial-attacks--and-now------735242
671987452,20170711,CATHOLIC,,CHR,,5,1,54.0,-2.0,United Kingdom,http://www.680news.com/2017/07/10/toronto-church-volunteer-faces-charges-allegedly-assaulting-girls-woman/
672058978,20170711,HINDU,GANG,HIN,,8,1,54.0,-2.0,United Kingdom,http://www.newindianexpress.com/states/tamil-nadu/2017/jul/11/25-dalit-activists-killed-at-tamil-nadu-in-last-one-year-claims-ngo-1626992.html
672593457,20170712,JEWISH,,JEW,,5,1,54.0,-2.0,United Kingdom,"http://www.thejewishstar.com/stories/in-hebron-the-uns-latest-anti-semitic-action,14182"
674919738,20170721,QUAKER,,CHR,,10,1,52.2,0.116667,"Cambridge, Cambridgeshire, United Kingdom",http://www.daily-jeff.com/local%20news/2017/07/21/preliminary-hearing-set-in-sexual-assault-case
675983724,20170726,CHRISTIANITY,,CHR,,3,1,54.0,-2.0,United Kingdom,http://datechguyblog.com/tag/richard-dawkins/
676279903,20170726,JEWISH,,JEW,,5,1,51.5,-0.166667,"Greater London, United Kingdom (general), United Kingdom",http://www.express.co.uk/news/uk/833488/hate-crimes-Jewish-people-Britain-record-levels-Amber-Rudd-pledges-action
676310697,20170727,JEWISH,,JEW,,10,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.dailymail.co.uk/news/article-4734054/Hate-crimes-against-Jewish-people-soar-record-levels.html
676581695,20170727,CHRISTIAN,GANG,CHR,,10,1,54.0,-2.0,United Kingdom,https://www.prisonplanet.com/bbc-refuses-to-report-on-muslim-mob-who-attacked-whites-for-being-non-muslims.html
676633147,20170728,CHRISTIAN,GANG,CHR,,10,1,54.0,-2.0,United Kingdom,http://rinf.com/alt-news/newswire/bbc-refuses-to-report-on-muslim-mob-who-attacked-whites-for-being-non-muslims/
677031746,20170729,CHRISTIAN,RELIGION,CHR,,10,1,54.0,-2.0,United Kingdom,http://www.housepricecrash.co.uk/forum/index.php?/topic/230731-was-just-thinking-we-havent-had-a-terror-attack-for-a-few-weeks/
677546302,20170731,JEWISH,,JEW,,10,1,54.0,-2.0,United Kingdom,http://twitchy.com/gregp-3534/2017/07/31/scottish-man-charged-with-a-hate-crime-after-teaching-his-girlfriends-pug-the-nazi-salute/
776308428,20170801,JEWISH,,JEW,,10,1,54.0,-4.0,United Kingdom,https://www.newstatesman.com/politics/uk/2018/08/why-do-so-many-people-seem-think-anti-semitism-doesn-t-exist
678738634,20170804,PROTESTANT,UNITED KINGDOM,CHR,,5,1,54.35,-6.66667,"Armagh, Armagh, United Kingdom",http://www.belfasttelegraph.co.uk/news/northern-ireland/arlene-foster-urges-taoiseach-to-help-bring-justice-for-kingsmill-families-36001580.html
678738638,20170804,PROTESTANT,PARAMILITARY,CHR,,3,1,54.35,-6.66667,"Armagh, Armagh, United Kingdom",http://www.belfasttelegraph.co.uk/news/northern-ireland/arlene-foster-urges-taoiseach-to-help-bring-justice-for-kingsmill-families-36001580.html
680214008,20170810,BUDDHIST,RAKHINE,BUD,,1,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://news.thaivisa.com/article/7753/un-warns-aid-workers-of-rising-buddhist-hostility-in-western-myanmar
680214007,20170810,BUDDHIST,MYANMAR,BUD,,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://news.thaivisa.com/article/7753/un-warns-aid-workers-of-rising-buddhist-hostility-in-western-myanmar
680999814,20170814,CATHOLIC PRIEST,UNITED KINGDOM,CHR,,1,1,54.5833,-5.93333,"Belfast, Belfast, United Kingdom",http://encyclopedia.tfd.com/The+Troubles
680999815,20170814,CATHOLIC PRIEST,UNITED KINGDOM,CHR,,2,1,54.2333,-6.48333,"Glenanne, United Kingdom (general), United Kingdom",http://encyclopedia.tfd.com/The+Troubles
688982085,20170912,HINDU,MUSLIM,HIN,MOS,10,1,54.0,-4.0,United Kingdom,https://www.therebel.media/tommy_robinson_muslim_not_asian
688982764,20170912,SIKH,MUSLIM,SIK,MOS,10,1,54.0,-4.0,United Kingdom,https://www.therebel.media/tommy_robinson_muslim_not_asian
688911025,20170912,CHRISTIAN,CHRISTIAN,CHR,CHR,10,1,54.0,-4.0,United Kingdom,http://www.dailymail.co.uk/news/article-4877138/Christian-student-beaten-death-Muslim-classmates.html
689325093,20170913,CHRISTIANITY,,CHR,,10,1,54.0,-4.0,United Kingdom,https://super.abril.com.br/blog/contaoutra/conheca-7-das-obras-de-arte-mais-polemicas-e-obscenas-da-historia/
689555443,20170914,BUDDHIST,POLICE OFFICER,BUD,,4,1,54.0,-4.0,United Kingdom,http://www.globaltimes.cn/content/1066456.shtml
689893734,20170915,BUDDHIST,VILLAGE,BUD,,40,1,54.0,-4.0,United Kingdom,http://fax.al/news/11710782/amnesty-international-spastrim-etnik-mbi-myslimanet
693609678,20170928,CHRISTIAN,,CHR,,6,1,52.2,0.116667,"Cambridge, Cambridgeshire, United Kingdom",http://hingham.wickedlocal.com/news/20170928/weymouth-murder-suspect-on-states-most-wanted-list
695478421,20171005,UNITED KINGDOM,,CHR,,2,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.cbc.ca/news/canada/london/stthomas-ontario-siu-police-officer-charged-sex-offences-1.4342151
695478053,20171005,CHRISTIAN,,CHR,,6,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.cbc.ca/news/canada/london/stthomas-ontario-siu-police-officer-charged-sex-offences-1.4342151
698120582,20171015,ST HELENA,AFGHANISTAN,SHN,,1,1,57.55,-4.53333,"Jamestown, Highland, United Kingdom",https://www.stabroeknews.com/2017/news/world/10/15/death-toll-from-blasts-in-somalias-capital-mogadishu-tops-200/
698444330,20171017,CATHOLIC PRIEST,FRANCE,CHR,,4,1,54.0,-4.0,United Kingdom,http://www.indcatholicnews.com/news/33608
699272916,20171019,CHRISTIAN,,CHR,,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",https://www.premierchristianradio.com/News/World/Two-Christians-hospitalised-in-church-assault-in-India
699966293,20171022,CATHOLIC PRIEST,FRANCE,CHR,,4,1,54.0,-4.0,United Kingdom,https://www.indcatholicnews.com/news/33608
700094107,20171022,BUDDHIST,MUSLIM,BUD,MOS,2,1,54.0,-4.0,United Kingdom,http://www.ittefaq.com.bd/print-edition/sub-editorial/2017/10/23/231015.html
700094108,20171022,BUDDHIST,MUSLIM,BUD,MOS,8,1,54.0,-4.0,United Kingdom,http://www.ittefaq.com.bd/print-edition/sub-editorial/2017/10/23/231015.html
700235904,20171023,CHRISTIAN,,CHR,,2,1,53.3667,-2.93333,"Aigburth, Liverpool, United Kingdom",http://www.liverpoolecho.co.uk/news/liverpool-news/grieving-mum-murdered-aigburth-charity-13796419
700235909,20171023,CHRISTIAN,UNITED KINGDOM,CHR,,8,1,53.3667,-2.93333,"Aigburth, Liverpool, United Kingdom",http://www.liverpoolecho.co.uk/news/liverpool-news/grieving-mum-murdered-aigburth-charity-13796419
700293584,20171023,QUAKER,,CHR,,2,1,54.0,-4.0,United Kingdom,https://www.priyo.com/articles/i-was-almost-sold-off-sofia-hayat-on-facing-sexual-harassment-at-a-young-age-20171023
700595606,20171024,CHRISTIAN,UNITED KINGDOM,CHR,,2,1,51.2167,-0.566667,"Guildford, Surrey, United Kingdom",http://www.belfastlive.co.uk/news/belfast-educated-writers-bbc-gunpowder-13803256
700595604,20171024,CHRISTIAN,SCHOOL,CHR,,1,1,51.2167,-0.566667,"Guildford, Surrey, United Kingdom",http://www.belfastlive.co.uk/news/belfast-educated-writers-bbc-gunpowder-13803256
700595605,20171024,CHRISTIAN,UNITED KINGDOM,CHR,,4,1,51.2167,-0.566667,"Guildford, Surrey, United Kingdom",http://www.belfastlive.co.uk/news/belfast-educated-writers-bbc-gunpowder-13803256
701027512,20171025,PAKISTANI,HOSPITAL,CHR,,5,1,54.0,-4.0,United Kingdom,http://www.pakistanchristianpost.com/detail.php?communityid=873
701230153,20171026,PAKISTANI,HOSPITAL,CHR,,6,1,52.9,-1.51667,"Littleover, Derby, United Kingdom",https://www.jewsnews.co.il/2017/10/26/outrage-in-uk-as-a-christian-is-beaten-and-hospitalized-by-muslims-for-displaying-the-cross.html
701790988,20171028,CATHOLIC,,CHR,,10,1,54.0,-4.0,United Kingdom,http://www.irishnews.com/news/2017/10/28/news/hooded-men-hail-watershed-moment-in-fight-for-justice-1173711/
702029780,20171029,CATHOLIC,UNITED KINGDOM,CHR,,2,1,54.0,-4.0,"British Isles, United Kingdom (general), United Kingdom",https://www.dailyamerican.com/life/the-anglican-church-england-s-unique-reformation/article_a562971a-ae92-54b0-bf74-a309ec0c6597.html
702029777,20171029,CATHOLIC,,CHR,,3,1,54.0,-4.0,"British Isles, United Kingdom (general), United Kingdom",https://www.dailyamerican.com/life/the-anglican-church-england-s-unique-reformation/article_a562971a-ae92-54b0-bf74-a309ec0c6597.html
702544835,20171031,CATHOLIC,UNITED KINGDOM,CHR,,4,1,54.0,-4.0,United Kingdom,http://www.bbc.co.uk/news/uk-england-leeds-41813190
702648031,20171031,HINDU,RELIGION,HIN,,10,1,54.0,-4.0,United Kingdom,http://www.thirdsector.co.uk/charity-commission-opens-case-hindu-charity/governance/article/1448787
703732195,20171103,THE POPE,RELIGION,CHR,,4,2,54.0,-4.0,United Kingdom,http://www.wattan.tv/news/221408.html
703688338,20171103,JEWISH,,JEW,,3,1,54.0,-4.0,United Kingdom,http://www.dailystarjournal.com/news/local/harms-way-family-friends-hear-story-of-man-wounded-captured/article_ccb664ce-1ead-5c36-a9c4-c0b638183561.html
703822471,20171104,THE POPE,RELIGION,CHR,,2,1,54.0,-4.0,United Kingdom,http://www.alquds.com/lang/ar/articles/1509758305962591400/
704163551,20171106,CATHOLIC,,CHR,,6,1,59.15,-2.61667,"Whitehall, Orkney Islands, United Kingdom",http://koin.com/2017/11/05/global-million-mask-march-set-to-roll-through-portland/
704409896,20171106,CHRISTIAN,THE WEST AFRICAN COUNTRY,CHR,,3,1,51.3833,-0.433333,"Shepperton, Surrey, United Kingdom",http://www.getsurrey.co.uk/news/surrey-news/all-trying-help-people-tributes-13866686
704340054,20171106,CHRISTIAN,,CHR,,2,1,54.0,-4.0,United Kingdom,https://www.thesun.co.uk/news/4854040/nigeria-kidnapping-sees-british-hostage-killed-as-three-other-missionaries-are-freed-after-being-taken-by-militants/
704340057,20171106,CHRISTIAN,NIGERIA,CHR,,4,1,54.0,-4.0,United Kingdom,https://www.thesun.co.uk/news/4854040/nigeria-kidnapping-sees-british-hostage-killed-as-three-other-missionaries-are-freed-after-being-taken-by-militants/
704354190,20171106,MENNONITE,,CHR,,6,1,54.0,-4.0,United Kingdom,http://www.paraguay.com/nacionales/piden-prueba-de-vida-para-negociar-liberacion-de-secuestrados-170197
705091409,20171108,CHRISTIAN,BRITAIN,CHR,,8,1,51.45,-2.58333,"Bristol, Bristol, City of, United Kingdom",http://www.bristolpost.co.uk/news/bristol-news/fears-council-cuts-could-kill-745612
705084725,20171108,AMIT,BUSINESS,JEW,,6,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.thehindu.com/news/national/one-year-since-demonetisation-bjp-opposition-tear-into-each-other/article20005723.ece
705465526,20171109,JEWISH,,JEW,,3,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.stljewishlight.com/news/world/article_56f409d2-5cc9-53b8-ae2f-50e4e7b883d5.html
705465528,20171109,JEWISH,LONDON,JEW,,7,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.stljewishlight.com/news/world/article_56f409d2-5cc9-53b8-ae2f-50e4e7b883d5.html
705812436,20171110,HINDU,ISLAM,HIN,MOS,10,1,54.0,-4.0,United Kingdom,https://www.loksatta.com/desh-videsh-news/tipu-sultan-jayanti-in-karnataka-1583923/
705736776,20171110,CATHOLIC BISHOP,NIGERIA,CHR,,1,1,54.0,-4.0,United Kingdom,http://www.christiandaily.com/article/abducted-christian-missionary-killed-in-southern-nigeria/61434.htm
706499468,20171113,CHRISTIAN,,CHR,,4,1,56.7833,-4.1,"Glengarry, Perth and Kinross, United Kingdom",http://perezhilton.com/2017-11-13-christian-slater-daily-beast-abuse-interview
706518148,20171113,CHRISTIAN,UNITED KINGDOM,CHR,,3,1,55.0833,-6.51667,"Ballymoney, Ballymoney, United Kingdom",https://www.belfasttelegraph.co.uk/news/northern-ireland/nigeria-kidnap-was-a-terrible-ordeal-says-father-of-ni-hostage-36312631.html
706845231,20171114,CHRISTIAN,,CHR,,6,1,51.3833,-0.433333,"Shepperton, Surrey, United Kingdom",http://www.cambstimes.co.uk/news/dr-donovan-march-gp-nigeria-new-vision-medical-missionary-ian-squires-alana-1-5278879
706604947,20171114,CHRISTIAN,UNITED KINGDOM,CHR,,2,1,56.7833,-4.1,"Glengarry, Perth and Kinross, United Kingdom",http://toofab.com/2017/11/13/what-caused-christian-slater-to-call-one-reporter-a-salacious-c-nt/
707292298,20171116,SIKH,BRITISH,SIK,,10,1,54.0,-4.0,United Kingdom,http://www.voiceonline.com/organization-expresses-abduction/
707324843,20171116,ATHEIST,,ATH,,10,1,54.0,-4.0,United Kingdom,https://navbharattimes.indiatimes.com/india/islamic-state-urges-lone-wolf-hits-on-kumbh-kerala-fest/articleshow/61667608.cms
707292297,20171116,SIKH,,SIK,,10,1,54.0,-4.0,United Kingdom,http://www.voiceonline.com/organization-expresses-abduction/
707793348,20171117,SIKH,UNITED KINGDOM,SIK,,3,1,54.0,-4.0,United Kingdom,http://www.dumbartonreporter.co.uk/news/15668154.Dumbarton_man_Jagtar_Singh_Johal_appears_in_court_in_India_amid_torture_claim/
708191363,20171119,SIKH,BRITISH,SIK,,8,1,51.5,-0.116667,"London, London, City of, United Kingdom",http://www.firstpost.com/world/british-sikh-mp-tan-dhesi-faces-online-abuse-for-ignoring-plight-of-community-4217731.html
